miRNA_ID,mesh_similarity,doid_similarity
hsa-mir-122a,0.007575757575757575,0.0
hsa-mir-233,0.0,0.0
hsa-mir-2117,0.0,0.0
hsa-mir-449c,0.00392156862745098,0.0
hsa-mir-2116,0.0,0.0
hsa-mir-548q,0.0,0.0
hsa-mir-2114,0.0,0.0
hsa-mir-4721,0.0,0.0
hsa-mir-13b,0.0,0.0
hsa-mir-7977,0.0,0.0
hsa-mir-1256,0.0,0.0
hsa-mir-193,0.0,0.0
hsa-mir-647,0.004273504273504274,0.0
hsa-mir-501,0.005608465608465608,0.0
hsa-mir-712,0.0,0.0
hsa-mir-7152,0.0,0.0
hsa-mir-643,0.0,0.0
hsa-mir-1270,0.00392156862745098,0.003508771929824561
hsa-mir-1469,0.013888888888888888,0.0
hsa-mir-294,0.0,0.0
hsa-mir-743a,0.0,
hsa-mir-451b,0.0,0.0
hsa-mir-4535,0.0,0.0
hsa-mir-4530,0.016666666666666666,0.0
hsa-mir-1282,0.0,0.0
hsa-mir-4431,0.0,0.0
hsa-mir-4632,0.0,0.0
hsa-mir-3180,0.0,0.0
hsa-mir-720,0.03425925925925926,0.024140211640211642
hsa-mir-270,0.0,0.0
hsa-mir-160,0.0,0.0
hsa-mir-5021,0.0,0.0
hsa-mir-235,0.0,0.0
hsa-mir-1253,0.0,0.01111111111111111
hsa-mir-571,0.0,0.0
hsa-mir-520h,0.0319047619047619,0.02222222222222222
hsa-mir-518b,0.010185185185185186,0.005555555555555556
hsa-mir-524,0.008547008547008548,0.004629629629629629
hsa-mir-507,0.0,0.0
hsa-mir-151,0.0,0.0
hsa-mir-762,0.0,0.0
hsa-mir-3926,0.0,0.0
hsa-mir-1258,0.039246031746031744,0.019166666666666665
hsa-mir-126a,0.0,0.0
hsa-mir-1343,0.009090909090909092,0.0
hsa-mir-3173,0.0,0.0
hsa-mir-677,0.0,0.0
hsa-mir-476a,0.0,0.0
hsa-mir-452,0.020486579697106013,0.013196063196063196
hsa-mir-885,0.015466861065548872,0.01383219954648526
hsa-mir-686,0.0,0.0
hsa-mir-433,0.048951973951973954,0.041106578606578605
hsa-mir-181b-1,0.013174603174603174,0.010526315789473684
hsa-mir-6315,0.0,0.0
hsa-mir-24-2,0.0,0.0
hsa-mir-290,0.0,0.0
hsa-mir-6931,0.0,0.0
hsa-mir-877,0.02351950881362646,0.021693121693121695
hsa-mir-7-1,0.0,0.0
hsa-mir-194a,0.0,0.0
hsa-mir-937,0.010683760683760682,0.0
hsa-mir-1983,0.0,0.0
hsa-mir-24-1,0.022905982905982905,0.015454545454545453
hsa-mir-3a,0.0,0.0
hsa-mir-33a,0.02432946382732053,0.023387932554082558
hsa-mir-3666,0.009090909090909092,0.007575757575757575
hsa-mir-92a-2,0.0,0.006493506493506493
hsa-mir-487,0.0,0.0
hsa-mir-390,0.0,0.0
hsa-mir-482a,0.0,0.0
hsa-mir-548b,0.007936507936507936,0.005128205128205128
hsa-mir-627,0.007948532948532948,0.0032679738562091504
hsa-mir-378b,0.0,0.0
hsa-mir-1229,0.07077182077182077,0.046296296296296294
hsa-mir-556,0.0,0.0
hsa-mir-4674,0.0,0.0
hsa-mir-742,0.0,0.0
hsa-mir-1468,0.0,0.0
hsa-mir-1180,0.010683760683760682,0.0
hsa-mir-620,0.02676027676027676,0.027777777777777776
hsa-mir-625,0.03947009780343114,0.033263270105375366
hsa-mir-95,0.022762345679012346,0.012962962962962963
hsa-mir-3065,0.0,0.0
hsa-mir-153-2,0.02222222222222222,0.02222222222222222
hsa-mir-623,0.007575757575757575,0.0
hsa-mir-761,0.013636363636363636,0.004132231404958678
hsa-mir-1-2,0.0,0.0
hsa-mir-1178,0.007407407407407407,0.0
hsa-mir-147,0.004132231404958678,0.003134796238244514
hsa-mir-7b,0.0,0.0
hsa-mir-6324,0.0,0.0
hsa-mir-374b,0.008481652384091409,0.003418803418803419
hsa-mir-22a,0.0,0.0
hsa-mir-622,0.02246376811594203,0.00802675585284281
hsa-mir-101-1,0.0033333333333333335,0.00392156862745098
hsa-mir-101-2,0.0,0.0
hsa-mir-166,0.0,0.0
hsa-mir-16b,0.0,0.0
hsa-mir-1539,0.0,0.0
hsa-mir-1236,0.0049382716049382715,0.0
hsa-mir-499b,0.0,0.0
hsa-mir-124-2,0.004784688995215311,0.004784688995215311
hsa-mir-509,0.0,0.0
hsa-mir-4726,0.0,0.0
hsa-mir-873a,0.0,0.0
hsa-mir-517a,0.01715686274509804,0.013117283950617283
hsa-mir-587,0.0106951871657754,0.0
hsa-mir-520,0.0,0.0
hsa-mir-159,0.0,0.0
hsa-mir-160a,0.0,0.0
hsa-mir-935,0.024911816578483244,0.03518518518518518
hsa-mir-520g,0.007936507936507936,0.0
hsa-mir-144a,0.0,0.0
hsa-mir-4470,0.0,0.0
hsa-mir-408,0.0,0.0
hsa-mir-397,0.0,0.0
hsa-mir-529b,0.0,0.0
hsa-mir-159b,0.0,0.0
hsa-mir-172b,0.0,0.0
hsa-mir-168b,0.0,0.0
hsa-mir-5487,0.0,0.0
hsa-mir-6245,0.0,0.0
hsa-mir-5493,0.0,0.0
hsa-mir-5144,0.0,0.0
hsa-mir-164,0.0,0.0
hsa-mir-319,0.0,0.0
hsa-mir-482bd,0.0,0.0
hsa-mir-169,0.0,0.0
hsa-mir-87,0.0,0.0
hsa-mir-1200,0.0,0.0
hsa-mir-465,0.0,0.0
hsa-mir-2904,0.0,0.0
hsa-mir-2285n,0.0,0.0
hsa-mir-621,0.016666666666666666,0.0
hsa-mir-4332,0.0,0.0
hsa-mir-517,0.0,0.0
hsa-mir-3679,0.0,0.0
hsa-mir-679,0.0,0.0
hsa-mir-76,0.0,0.0
hsa-mir-1273,0.0,0.0
hsa-mir-4254,0.0,0.0
hsa-mir-4676,0.0,0.0
hsa-mir-6979,0.0,
hsa-mir-6024,0.0,0.0
hsa-mir-4423,0.0,0.0
hsa-mir-218-1,0.0,0.0
hsa-mir-24a,0.0,0.0
hsa-mir-4488,0.0,0.0
hsa-mir-467f,0.0,0.0
hsa-mir-644,0.0,0.0
hsa-mir-551b,0.005291005291005291,0.0
hsa-mir-767,0.01574074074074074,0.010185185185185186
hsa-mir-434,0.0,0.0
hsa-mir-1975,0.0,0.0
hsa-mir-1525,0.0,0.0
hsa-mir-4331,0.0,0.0
hsa-mir-3133,0.0,0.0
hsa-mir-664b,0.0,0.0
hsa-mir-29b-2,0.01294810853634383,0.005555555555555556
hsa-mir-216b,0.022739541160593794,0.013445378151260505
hsa-mir-1274,0.0,0.0
hsa-mir-616,0.007407407407407408,0.0030864197530864196
hsa-mir-4487,0.0,0.0
hsa-mir-4286,0.0,0.0044444444444444444
hsa-mir-1197,0.0,0.014814814814814814
hsa-mir-5189,0.0,0.0
hsa-mir-3473,0.0,0.0
hsa-mir-457b,0.0,0.0
hsa-mir-2187,0.0,0.0
hsa-mir-4478,0.0,0.0
hsa-mir-660,0.021159420289855072,0.008461538461538461
hsa-mir-4728,0.0,0.0
hsa-mir-721,0.0,0.0
hsa-mir-544a,0.017777777777777778,0.040740740740740744
hsa-mir-6089,0.0,0.0
hsa-mir-1908,0.007407407407407407,0.022739820565907523
hsa-mir-519a,0.022727272727272728,0.013986013986013986
hsa-mir-133c,0.0,0.0
hsa-mir-92a-1,0.014387464387464388,0.015873015873015872
hsa-mir-4638,0.0,0.0
hsa-mir-2008,0.0,0.0
hsa-mir-1274a,0.05555555555555555,0.05555555555555555
hsa-mir-669a,0.0,0.0
hsa-mir-6512,0.0,0.0
hsa-mir-511,0.007905138339920948,0.0
hsa-mir-380,0.0,0.0
hsa-mir-467c,0.0,0.0
hsa-mir-7010,0.0,0.0
hsa-mir-26a-2,0.0,0.0
hsa-mir-212a,0.0,0.0
hsa-mir-5195,0.0,0.0
hsa-mir-5739,0.0,0.0
hsa-mir-320d,0.0,0.0
hsa-mir-275,0.0,0.0
hsa-mir-1388a,0.0,
hsa-mir-142b,0.0,
hsa-mir-365b,0.0,0.0
hsa-mir-1696,0.0,0.0
hsa-mir-1201,0.0,0.0
hsa-mir-601,0.0315359477124183,0.019088319088319088
hsa-mir-7515,0.0,0.0
hsa-mir-669m,0.0,
hsa-mir-466d,0.0,0.0
hsa-mir-8,0.0,0.0
hsa-mir-5,0.0,0.0
hsa-mir-190a,0.0031746031746031746,0.0
hsa-mir-477,0.0,0.0
hsa-mir-941,0.01111111111111111,0.0047619047619047615
hsa-mir-468,0.0,
hsa-mir-1941,0.0,
hsa-mir-517c,0.0,0.0
hsa-mir-975,0.0,0.0
hsa-mir-516,0.0,0.0
hsa-mir-9840,0.0,0.0
hsa-mir-548av,0.0,0.0
hsa-mir-6805,0.0,0.0
hsa-mir-513b,0.005128205128205128,0.0044444444444444444
hsa-mir-631,0.0,0.0
hsa-mir-4732,0.0,0.0
hsa-mir-598,0.031298331298331296,0.02866161616161616
hsa-mir-1885,0.0,0.0
hsa-mir-626,0.0,0.0
hsa-mir-2703,0.0,
hsa-mir-158,0.0,0.0
hsa-mir-741,0.0,0.0
hsa-mir-394,0.0,0.0
hsa-mir-2765,0.0,
hsa-mir-14,0.0,0.0
hsa-mir-548d,0.0,0.0
hsa-mir-230a,0.0,0.0
hsa-mir-6069,0.0,0.0
hsa-mir-886,0.008333333333333333,0.008333333333333333
hsa-mir-609,0.0,0.0
hsa-mir-51,0.0,
hsa-mir-670,0.0,0.0
hsa-mir-171f,0.0,0.0
hsa-mir-765,0.026875901875901873,0.02042483660130719
hsa-mir-4301,0.0,0.0
hsa-mir-1273g,0.006993006993006993,0.0
hsa-mir-750,0.0,0.0
hsa-mir-1000,0.0,0.0
hsa-mir-411b,0.0,0.0
hsa-mir-3957,0.0,0.0
hsa-mir-888,0.020243282498184457,0.027777777777777776
hsa-mir-460a,0.0,0.0
hsa-mir-129a,0.0,0.0
hsa-mir-4651,0.0,0.0
hsa-mir-367,0.013558201058201057,0.017720306513409962
hsa-mir-1825,0.0,0.0
hsa-mir-1245b,0.0,0.0
hsa-mir-4291,0.0,0.0
hsa-mir-276a,0.0,0.0
hsa-mir-276,0.0,0.0
hsa-mir-644a,0.0,0.0
hsa-mir-4448,0.0,0.0
hsa-mir-1767,0.0,
hsa-mir-181b-2,0.0,0.0
hsa-mir-146a-1,0.0,0.0
hsa-mir-27d-1,0.0,0.0
hsa-mir-812,0.0,
hsa-mir-168,0.0,0.0
hsa-mir-7695,0.0,
hsa-mir-171e,0.0,0.0
hsa-mir-263b,0.0,
hsa-mir-156a,0.0,0.0
hsa-mir-278,0.0,0.0
hsa-mir-216,0.0,0.0
hsa-mir-2119,0.0,0.0
hsa-mir-398a,0.0,0.0
hsa-mir-3978,0.0,
hsa-mir-1849,0.0,
hsa-mir-1868,0.0,
hsa-mir-7694,0.0,
hsa-mir-234,0.0,0.0
hsa-mir-167a,0.0,
hsa-mir-4428,0.0,0.0
hsa-mir-5001,0.0,
hsa-let-7a-1,0.01681818181818182,0.014855072463768115
hsa-mir-550a,0.0,0.0
hsa-mir-550a-1,0.0,0.0
hsa-mir-4299,0.0,0.0
hsa-mir-7110,0.0,
hsa-mir-513c,0.006060606060606061,0.005555555555555555
hsa-mir-3125,0.0,0.0
hsa-mir-5703,0.0,0.0
hsa-mir-128-1,0.012121212121212121,0.0
hsa-mir-1321,0.01515151515151515,0.012987012987012986
hsa-mir-1268b,0.0,0.0
hsa-mir-642b,0.0,0.0
hsa-mir-4510,0.0,0.0
hsa-mir-1296,0.0047619047619047615,0.0
hsa-mir-4533,0.0,0.0
hsa-mir-646,0.012121212121212121,0.002932551319648094
hsa-mir-4536,0.0,0.0
hsa-mir-548c,0.0,0.0
hsa-mir-4433b,0.0,0.0
hsa-mir-1238,0.02222222222222222,0.01111111111111111
hsa-mir-1208,0.0101010101010101,0.0
hsa-mir-1911,0.0,0.0
hsa-mir-656,0.0,0.0
hsa-mir-423a,0.0,0.0
hsa-mir-1206,0.0,0.0
hsa-mir-5484,0.0,0.0
hsa-mir-3945,0.0,0.0
hsa-mir-518a,0.0,0.0
hsa-mir-527,0.012121212121212121,0.0
hsa-mir-4717,0.0,0.0
hsa-mir-10527,0.0,0.0
hsa-mir-578,0.007407407407407407,0.0
hsa-mir-891a,0.0101010101010101,0.0
hsa-mir-219a-2,0.0,0.0
hsa-mir-500a,0.02080789580789581,0.003968253968253968
hsa-mir-3158,0.0,0.0
hsa-mir-568,0.02222222222222222,0.06666666666666667
hsa-mir-3163,0.0,0.0
hsa-mir-4501,0.0,0.0
hsa-mir-662,0.008333333333333333,0.0
hsa-mir-7705,0.0,0.0
hsa-mir-4469,0.0,0.0
hsa-mir-5680,0.0,0.0
hsa-mir-4500,0.011363636363636364,0.00505050505050505
hsa-mir-5587,0.0,0.0
hsa-mir-4803,0.0,0.0
hsa-mir-4666a,0.0,0.0
hsa-mir-4661,0.0,0.0
hsa-mir-700,0.0,0.0
hsa-mir-3690,0.0,0.0
hsa-mir-4443,0.0047619047619047615,0.0047619047619047615
hsa-mir-548i,0.0,0.0
hsa-mir-4710,0.0,0.0
hsa-mir-548aq,0.0,0.0
hsa-mir-6741,0.0,0.0
hsa-mir-1268a,0.0,0.0
hsa-mir-1250,0.0,0.0
hsa-mir-4513,0.025974025974025972,0.0
hsa-mir-3201,0.0,0.0
hsa-mir-4472,0.0,0.0
hsa-mir-2053,0.018181818181818184,0.0
hsa-mir-1304,0.0,0.009523809523809523
hsa-mir-1298,0.007575757575757575,0.0
hsa-mir-581,0.022727272727272728,0.0
hsa-mir-1268,0.0,0.0
hsa-mir-1274b,0.06666666666666667,0.06666666666666667
hsa-mir-936,0.005555555555555555,0.0047619047619047615
hsa-mir-4731,0.0,0.0
hsa-mir-520e,0.020923520923520924,0.013888888888888888
hsa-mir-6238,0.0,0.0
hsa-mir-4455,0.016666666666666666,0.0
hsa-mir-517b,0.0,0.0
hsa-mir-1231,0.004784688995215311,0.0
hsa-mir-3692,0.0,0.0
hsa-mir-516a,0.0,0.0
hsa-mir-1272,0.0,0.0
hsa-mir-548l,0.0,0.0
hsa-mir-875,0.0,0.02828282828282828
hsa-mir-3677,0.0,0.0
hsa-mir-1294,0.016666666666666666,0.004166666666666667
hsa-mir-1255b,0.0,0.0
hsa-mir-203b,0.0,0.0
hsa-mir-1264,0.022727272727272728,0.0
hsa-mir-374,0.0,0.0
hsa-mir-4324,0.0,0.0
hsa-mir-106,0.0,0.0
hsa-mir-548k,0.0101010101010101,0.011363636363636364
hsa-mir-133a-2,0.0,0.0
hsa-mir-133a-1,0.02,0.025
hsa-mir-4653,0.0,0.0
hsa-mir-595,0.0,0.0
hsa-mir-608,0.0023809523809523807,0.002564102564102564
hsa-mir-708a,0.0,0.0
hsa-mir-1281,0.008264462809917356,0.0
hsa-mir-548,0.0,0.0
hsa-mir-4756,0.0,0.0
hsa-mir-585,0.010606060606060607,0.01666666666666667
hsa-mir-610,0.03257575757575758,0.02095238095238095
hsa-mir-147b,0.0047619047619047615,0.0
hsa-mir-889,0.026388888888888892,0.024444444444444446
hsa-mir-4748,0.0,0.0
hsa-mir-4735,0.0,0.0
hsa-mir-1827,0.0053475935828877,0.0
hsa-mir-1234,0.0,0.0
hsa-mir-4435-1,0.0,0.0
hsa-mir-4741,0.0,0.0
hsa-mir-890,0.0,0.0
hsa-mir-575,0.009090909090909092,0.0
hsa-mir-7109,0.0,0.0
hsa-mir-4462,0.0,0.0
hsa-mir-1286,0.0,0.0
hsa-mir-4746,0.0,0.0
hsa-mir-4664,0.0,0.0
hsa-mir-4417,0.0,0.0
hsa-mir-3687,0.0,0.0
hsa-mir-4516,0.007575757575757575,0.0
hsa-mir-663,0.018181818181818184,0.006993006993006993
hsa-mir-570,0.0,0.027777777777777776
hsa-mir-1244,0.0,0.0
hsa-mir-5571,0.0,0.0
hsa-mir-4643,0.0,0.0
hsa-mir-591,0.047222222222222214,0.016666666666666666
hsa-mir-12136,0.0,0.0
hsa-mir-182a,0.0,0.0
hsa-mir-892b,0.008333333333333333,0.0
hsa-mir-604,0.0,0.0
hsa-mir-1182,0.013333333333333334,0.006666666666666667
hsa-mir-4791,0.0,0.0
hsa-mir-1538,0.0,0.0
hsa-mir-6770,0.0,0.0
hsa-mir-7855,0.0,0.0
hsa-mir-1322,0.0,0.0
hsa-mir-5194,0.0,0.0
hsa-mir-6825,0.0,
hsa-mir-597,0.007936507936507936,0.007936507936507936
hsa-mir-1252,0.0,0.0
hsa-mir-1324,0.0,0.0
hsa-mir-128a,0.0,0.0
hsa-mir-496a,0.0,0.0
hsa-mir-2467,0.0,0.0
hsa-mir-548s,0.0,0.0
hsa-mir-3976,0.0,0.0
hsa-mir-641,0.012792397660818713,0.013503086419753086
hsa-mir-518c,0.0,0.0
hsa-mir-520f,0.058008658008658,0.03888888888888889
hsa-mir-1245,0.0,0.0
hsa-mir-4668,0.0,0.0
hsa-mir-3714,0.0,0.0
hsa-mir-4261,0.0,0.0
hsa-mir-6869,0.0,0.0
hsa-mir-4312,0.0,0.0
hsa-mir-514,0.0,0.0
hsa-mir-147a,0.0047619047619047615,0.0
hsa-mir-374c,0.0,0.0
hsa-mir-4474,0.0,0.0
hsa-mir-3168,0.0,0.0
hsa-mir-3156,0.0,0.0
hsa-mir-1260a,0.0,0.0
hsa-mir-4429,0.0,0.0
hsa-mir-4796,0.0,0.0
hsa-mir-4795,0.0,
hsa-mir-4311,0.0,0.0
hsa-mir-4477a,0.0,0.0
hsa-mir-602,0.02074074074074074,0.016666666666666666
hsa-mir-6727,0.0,0.0
hsa-mir-887,0.009523809523809523,0.013333333333333334
hsa-mir-6071,0.0,0.0
hsa-mir-6720,0.0,0.0
hsa-mir-4257,0.0,0.0
hsa-mir-711,0.0,0.0
hsa-mir-11181,0.0,0.0
hsa-mir-3681,0.0,0.0
hsa-mir-4268,0.018181818181818184,0.0
hsa-mir-4492,0.0,0.0
hsa-mir-4497,0.01111111111111111,0.0
hsa-mir-635,0.0,0.007407407407407407
hsa-mir-370c,0.0,0.0
hsa-mir-1323,0.005050505050505051,0.004629629629629629
hsa-mir-378h,0.0,0.0
hsa-mir-548y,0.0,0.0
hsa-mir-1288,0.0,0.016666666666666666
hsa-mir-6501,0.0,0.0
hsa-mir-4262,0.0,0.005555555555555555
hsa-mir-583,0.0,0.0
hsa-mir-548ad,0.0,0.0
hsa-mir-642,0.0,0.0
hsa-mir-378f,0.0,0.0
hsa-mir-291a,0.0,0.0
hsa-mir-199a-2,0.02222222222222222,0.0
hsa-mir-450a-2,0.0,0.0
hsa-mir-4709,0.0,0.0
hsa-mir-3918,0.0,0.0
hsa-mir-4697,0.0,0.0
hsa-mir-2113,0.0,0.0
hsa-mir-3200,0.0,0.018181818181818184
hsa-mir-1269,0.012987012987012986,0.01515151515151515
hsa-mir-632,0.0202020202020202,0.0
hsa-mir-4271,0.0,0.0
hsa-mir-6891,0.0,0.0
hsa-mir-4467,0.0,0.0
hsa-mir-4742,0.0,0.0
hsa-mir-3181,0.0,0.0
hsa-mir-6511b,0.0,0.0
hsa-mir-572,0.0287037037037037,0.024691358024691357
hsa-mir-103b,0.0,0.0
hsa-mir-5100,0.008264462809917356,0.007575757575757575
hsa-mir-4486,0.0,0.0
hsa-mir-4685,0.0,0.0
hsa-mir-3178,0.045454545454545456,0.0303030303030303
hsa-mir-4715,0.0,0.0
hsa-mir-6325,0.0,
hsa-mir-600,0.01515151515151515,0.012987012987012986
hsa-mir-371b,0.0,0.0
hsa-mir-4730,0.0,0.0
hsa-mir-569,0.0,0.0
hsa-mir-1261,0.01111111111111111,0.0
hsa-mir-196a-1,0.011111111111111112,0.029012345679012348
hsa-mir-548ah,0.0,0.0
hsa-mir-1263,0.0,0.0
hsa-mir-6795,0.0,0.0
hsa-mir-6888,0.0,0.0
hsa-mir-6777,0.0,0.0
hsa-mir-7111,0.0,0.0
hsa-mir-6763,0.0,0.0
hsa-mir-3928,0.0,0.0
hsa-mir-7-2,0.0,0.0
hsa-mir-4713,0.0,0.0
hsa-mir-4723,0.0303030303030303,0.0303030303030303
hsa-mir-4634,0.0,0.0
hsa-mir-6125,0.0,0.0
hsa-mir-1913,0.0,0.0
hsa-mir-548ar,0.0,0.0
hsa-mir-4652,0.0,0.0
hsa-mir-4484,0.0,0.0
hsa-mir-3907,0.0,0.0
hsa-mir-7974,0.0,0.0
hsa-mir-189,0.0,0.0
hsa-mir-7706,0.0,0.0
hsa-mir-6506,0.0,0.0
hsa-mir-659,0.0,0.0
hsa-mir-672,0.0,0.0
hsa-mir-8074,0.0,0.0
hsa-mir-1269b,0.013333333333333334,0.0
hsa-mir-4461,0.0,0.0
hsa-mir-4645,0.0,0.0
hsa-mir-718,0.0,0.0
hsa-mir-676,0.0,0.0
hsa-mir-2355,0.0053475935828877,0.004545454545454546
hsa-mir-5586,0.0,0.0
hsa-mir-6815,0.0,0.0
hsa-mir-6751,0.0,0.0
hsa-mir-9-1,0.019217383923266277,0.02236842105263158
hsa-mir-586,0.013333333333333334,0.0
hsa-mir-4521,0.0,0.009090909090909092
hsa-mir-4269,0.0,0.0
hsa-mir-6874,0.0,0.0
hsa-mir-3680,0.0,0.0
hsa-mir-3909,0.0,0.0
hsa-mir-4442,0.0,0.0
hsa-mir-557,0.0101010101010101,0.007575757575757575
hsa-mir-4798,0.0,0.0
hsa-mir-1204,0.009259259259259259,0.021825396825396824
hsa-mir-548j,0.0,0.0
hsa-mir-924,0.0,0.0
hsa-mir-3157,0.01515151515151515,0.0
hsa-mir-6808,0.0,0.0
hsa-mir-4290,0.0,0.0
hsa-mir-1203,0.0,0.018181818181818184
hsa-mir-3150b,0.0,0.0
hsa-mir-938,0.0,0.0
hsa-mir-4274,0.0,0.0
hsa-mir-5701,0.0,0.0
hsa-mir-6856,0.0,0.0
hsa-mir-4440,0.0,0.0
hsa-mir-4729,0.0,0.0
hsa-mir-4508,0.0,0.0
hsa-mir-4303,0.0,0.0
hsa-mir-3927,0.0,0.0
hsa-mir-4317,0.022727272727272728,0.0
hsa-mir-3174,0.01515151515151515,0.0
hsa-mir-4282,0.01515151515151515,0.0
hsa-mir-44352,0.0,0.0
hsa-mir-6879,0.0,0.0
hsa-mir-6774,0.0,0.0
hsa-mir-6804,0.0,0.0
hsa-mir-3977,0.0,0.0
hsa-mir-6758,0.0,0.0
hsa-mir-567,0.006493506493506493,0.0
hsa-mir-466g,0.0,0.0
hsa-mir-6753,0.0,0.0
hsa-mir-1280,0.08333333333333333,0.013333333333333334
hsa-mir-6924,0.0,0.0
hsa-mir-4456,0.0,0.0
hsa-mir-2052,0.0,0.0
hsa-mir-4295,0.011363636363636364,0.0
hsa-mir-7161,0.0,0.0
hsa-mir-4319,0.005128205128205128,0.0
hsa-mir-4693,0.0,0.0
hsa-mir-4644,0.0,0.0
hsa-mir-4449,0.0,0.0
hsa-mir-6796,0.0,0.0
hsa-mir-922,0.007407407407407407,0.0
hsa-mir-4537,0.0,0.0
hsa-mir-522,0.016839641839641838,0.0
hsa-mir-376,0.0,0.0
hsa-mir-6739,0.0,
hsa-mir-5000,0.0,
hsa-mir-1265,0.022857142857142857,0.0
hsa-mir-219a-1,0.022727272727272728,0.0
hsa-mir-4677,0.0,0.0
hsa-mir-5096,0.0,0.0
hsa-mir-3929,0.0,0.0
hsa-mir-4446,0.0,0.0
hsa-mir-4649,0.0,0.0
hsa-mir-4647,0.0,0.0
hsa-mir-580,0.0,0.0
hsa-mir-611,0.0,0.0
hsa-mir-513,0.0,0.0
hsa-mir-2682,0.0,0.0
hsa-mir-8079,0.0,0.0
hsa-mir-5007,0.0,0.0
hsa-mir-548ac,0.0,0.0
hsa-mir-523,0.016666666666666666,0.016666666666666666
hsa-mir-12119,0.0,0.0
hsa-mir-4496,0.0,0.0
hsa-mir-3171,0.0,0.0
hsa-mir-519,0.0,0.0
hsa-mir-8063,0.0,
hsa-mir-6736,0.0,0.0
hsa-mir-1909,0.0,0.0
hsa-mir-1185-2,0.0,0.0
hsa-mir-14669,0.0,
hsa-mir-6868,0.0,0.0
hsa-mir-4451,0.0,0.0
hsa-mir-4433a,0.0,0.0
hsa-mir-3113,0.0,
hsa-mir-355,0.0,0.0
hsa-mir-3164,0.0,0.0
hsa-mir-4323,0.0,0.0
hsa-mir-4310,0.0,0.0
hsa-mir-4459,0.0,0.0
hsa-mir-6515,0.0,0.0
hsa-mir-1269a,0.012121212121212121,0.014814814814814814
hsa-mir-3529,0.0,0.0
hsa-mir-5006,0.0,0.0
hsa-mir-548a,0.0,0.0
hsa-mir-6875,0.0,0.0
hsa-mir-4719,0.0,0.0
hsa-mir-4766,0.0,0.0
hsa-mir-1302,0.0,0.0
hsa-mir-548g,0.0,0.0
hsa-mir-2110,0.0,0.0
hsa-mir-3199,0.0,
hsa-mir-6734,0.0,0.0
hsa-mir-4435,0.0,0.0
hsa-mir-6131,0.0,0.0
hsa-mir-6716,0.0,0.0
hsa-mir-4747,0.0,0.0
hsa-mir-6740,0.0,0.0
hsa-mir-6787,0.0,0.0
hsa-mir-6762,0.0,0.0
hsa-mir-6754,0.0,0.0
hsa-mir-6747,0.0,0.0
hsa-mir-6761,0.0,0.0
hsa-mir-4270,0.0,0.0
hsa-mir-518d,0.0,0.0
hsa-mir-10396,0.0,
hsa-mir-4718,0.0,0.0
hsa-mir-8055,0.0,0.0
hsa-mir-5589,0.0,0.0
hsa-mir-3130,0.0,0.0
hsa-mir-4481,0.0,0.0
hsa-mir-4498,0.0,0.0
hsa-mir-219-1,0.0,0.0
hsa-mir-1273f,0.0,0.0
hsa-mir-1237,0.0,0.0
hsa-mir-4786,0.0,0.0
hsa-mir-4525,0.0,0.0
hsa-mir-4646,0.0,0.0
hsa-mir-4485,0.0,0.0
hsa-mir-4422,0.0,0.0
hsa-mir-4790,0.0,0.0
hsa-mir-596,0.011794871794871795,0.0
hsa-mir-4734,0.0,0.0
hsa-mir-6765,0.0,0.0
hsa-mir-6789,0.0,0.0
hsa-mir-519b,0.009523809523809523,0.009523809523809523
hsa-mir-5193,0.0,0.0
hsa-mir-7160,0.0,0.0
hsa-mir-260,0.0,0.0
hsa-mir-1169,0.0,0.0
hsa-mir-105-1,0.0,0.0
hsa-mir-3120,0.0,0.0
hsa-mir-4465,0.0,0.0
hsa-mir-6887,0.0,0.0
hsa-mir-7156,0.0,0.0
hsa-mir-3199-2,0.0,0.0
hsa-mir-1185,0.045454545454545456,0.0
hsa-mir-103a-2,0.01111111111111111,0.0
hsa-mir-128-2,0.013333333333333334,0.0
hsa-mir-3117,0.0,0.0
hsa-mir-4703,0.0,0.0
hsa-mir-7145,0.0,0.0
hsa-mir-3913,0.0,0.0
hsa-mir-6784,0.0,0.0
hsa-mir-4687,0.0,0.0
hsa-mir-4491,0.0,0.0
hsa-mir-4692,0.0,0.0
hsa-mir-4518,0.0,0.0
hsa-mir-4659a,0.0,0.0
hsa-mir-1273a,0.0,0.0
hsa-mir-195a,0.0,0.0
hsa-mir-299a,0.0,0.0
hsa-mir-6803,0.0,0.0
hsa-mir-548v,0.0,0.0
hsa-mir-1976,0.0,0.0
hsa-mir-4698,0.0,0.0
hsa-mir-3150a,0.0,0.0
hsa-mir-4318,0.0,0.0
hsa-mir-6829,0.0,0.0
hsa-mir-4460,0.0,0.0
hsa-mir-4296,0.0,0.0
hsa-mir-145-1,0.0,0.0
hsa-mir-42-1,0.0,0.0
hsa-mir-1251,0.0,0.0
hsa-mir-14a,0.0,0.0
hsa-mir-7e,0.0,0.0
hsa-mir-3691,0.0,0.0
hsa-mir-3123,0.0,0.0
hsa-mir-4507,0.0,0.0
hsa-mir-4784,0.0,0.0
hsa-mir-6500,0.0,0.0
hsa-mir-6759,0.0,0.0
hsa-mir-550-1,0.0,0.0
hsa-mir-4421,0.0,0.0
hsa-mir-1185-1,0.0,0.0
